MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS ,,,,,,
2005,AUDI,ALLROAD QUATTRO,SPECIAL PURPOSE,2.7,6,M6,Z,14.8,9.4,19,30,2479,5702,,,,,,
2005,AUDI           ,A4,COMPACT,1.8,4,AV,Z,10.4,7.3,27,39,1800,4140,,,,,,
2005,AUDI           ,A4 AVANT  ,STATION WAGON,1.8,4,AV,Z,10.2,7.2,28,39,1779,4092,,,,,,
2005,AUDI           ,A4 AVANT QUATTRO,STATION WAGON,1.8,4,AS5,Z,11.7,7.6,24,37,1960,4508,,,,,,
2005,AUDI           ,A4 AVANT QUATTRO,STATION WAGON,1.8,4,M6,Z,11.1,7.1,25,40,1860,4278,,,,,,
2005,AUDI           ,A4 AVANT QUATTRO,STATION WAGON,3.0,6,AS5,Z,12.9,8.4,22,34,2160,4968,,,,,,
2005,AUDI           ,A4 AVANT QUATTRO,STATION WAGON,3.0,6,M6,Z,12.9,8.3,22,34,2160,4968,,,,,,
2005,AUDI           ,A4 AVANT QUATTRO,STATION WAGON,3.1,6,AS6,Z,12.6,8.2,22,34,2121,4878,,,,,,
2005,AUDI           ,A4 CABRIOLET,SUBCOMPACT,1.8,4,AV,Z,10.2,7.2,28,39,1779,4092,,,,,,
2005,AUDI           ,A4 CABRIOLET,SUBCOMPACT,3.0,6,AV,Z,11.3,7.6,25,37,1921,4418,,,,,,
2005,AUDI           ,A4 CABRIOLET QUATTRO,SUBCOMPACT,3.0,6,AS5,Z,12.9,8.4,22,34,2160,4968,,,,,,
2005,AUDI           ,A4 QUATTRO,COMPACT,1.8,4,AS5,Z,11.7,7.6,24,37,1960,4508,,,,,,
2005,AUDI           ,A4 QUATTRO,COMPACT,1.8,4,M6,Z,11.2,7.2,25,39,1879,4322,,,,,,
2005,AUDI           ,A4 QUATTRO,COMPACT,3.0,6,AS5,Z,12.9,8.4,22,34,2160,4968,,,,,,
2005,AUDI           ,A4 QUATTRO,COMPACT,3.0,6,M6,Z,12.9,8.3,22,34,2160,4968,,,,,,
2005,AUDI           ,A4 QUATTRO,COMPACT,3.1,6,AS6,Z,12.6,8.2,22,34,2121,4878,,,,,,
2005,AUDI           ,A6 AVANT QUATTRO,STATION WAGON,3.1,6,AS6,Z,13.6,8.4,21,34,2260,5198,,,,,,
2005,AUDI           ,A6 QUATTRO,MID-SIZE,3.1,6,AS6,Z,12.6,8.2,22,34,2121,4878,,,,,,
2005,AUDI           ,A6 QUATTRO,MID-SIZE,4.2,8,AS6,Z,13.6,9.3,21,30,2340,5382,,,,,,
2005,AUDI           ,A8,MID-SIZE,4.2,8,AS6,Z,13.4,8.9,21,32,2279,5242,,,,,,
2005,AUDI           ,A8L,FULL-SIZE,4.2,8,AS6,Z,13.4,8.9,21,32,2279,5242,,,,,,
2005,AUDI           ,A8L,FULL-SIZE,6.0,12,AS6,Z,16.0,10.5,18,27,2721,6258,,,,,,
2005,AUDI           ,S4,COMPACT,4.2,8,AS6,Z,13.4,9.1,21,31,2300,5290,,,,,,
2005,AUDI           ,S4,COMPACT,4.2,8,M6,Z,15.8,10.2,18,28,2660,6118,,,,,,
2005,AUDI           ,S4 AVANT,STATION WAGON,4.2,8,AS6,Z,13.4,9.1,21,31,2300,5290,,,,,,
2005,AUDI           ,S4 AVANT,STATION WAGON,4.2,8,M6,Z,15.8,10.2,18,28,2660,6118,,,,,,
2005,AUDI           ,S4 CABRIOLET,SUBCOMPACT,4.2,8,AS6,Z,13.3,9.3,21,30,2300,5290,,,,,,
2005,AUDI           ,S4 CABRIOLET,SUBCOMPACT,4.2,8,M6,Z,15.8,10.2,18,28,2660,6118,,,,,,
2005,AUDI           ,TT COUPE,SUBCOMPACT,1.8,4,AS6,Z,11.3,7.5,25,38,1921,4418,,,,,,
2005,AUDI           ,TT COUPE QUATTRO,SUBCOMPACT,1.8,4,M6,Z,11.7,7.6,24,37,1979,4552,,,,,,
2005,AUDI           ,TT COUPE QUATTRO,SUBCOMPACT,3.2,6,AS6,Z,10.6,8.1,27,35,1900,4370,,,,,,
2005,AUDI           ,TT ROADSTER,TWO-SEATER,1.8,4,AS6,Z,11.9,7.6,24,37,2000,4600,,,,,,
2005,AUDI           ,TT ROADSTER QUATTRO,TWO-SEATER,1.8,4,M6,Z,11.7,7.6,24,37,1979,4552,,,,,,
2005,AUDI           ,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,AS6,Z,10.9,8.1,26,35,1940,4462,,,,,,
2005,BENTLEY,ARNAGE,MID-SIZE,6.7,8,A4,Z,22.9,14.9,12,19,3860,8878,,,,,,
2005,BENTLEY,ARNAGE LWB,FULL-SIZE,6.7,8,A4,Z,22.9,14.9,12,19,3860,8878,,,,,,
2005,BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS5,Z,20.8,12.2,14,23,3379,7772,,,,,,
2005,BMW,320i,COMPACT,2.2,6,A5,Z,11.6,7.4,24,38,1940,4462,,,,,,
2005,BMW,320i,COMPACT,2.2,6,M5,Z,11.3,7.2,25,39,1900,4370,,,,,,
2005,BMW,325Ci,SUBCOMPACT,2.5,6,A5,Z,12.3,8.0,23,35,2079,4782,,,,,,
2005,BMW,325Ci,SUBCOMPACT,2.5,6,AM6,Z,10.6,6.7,27,42,1760,4048,,,,,,
2005,BMW,325Ci,SUBCOMPACT,2.5,6,M5,Z,11.6,7.4,24,38,1940,4462,,,,,,
2005,BMW,325Ci CONVERTIBLE,SUBCOMPACT,2.5,6,A5,Z,12.7,8.2,22,34,2140,4922,,,,,,
2005,BMW,325Ci CONVERTIBLE,SUBCOMPACT,2.5,6,AM6,Z,11.3,7.3,25,39,1900,4370,,,,,,
2005,BMW,325Ci CONVERTIBLE,SUBCOMPACT,2.5,6,M5,Z,12.6,8.0,22,35,2100,4830,,,,,,
2005,BMW,325i,COMPACT,2.5,6,A5,Z,12.3,8.0,23,35,2079,4782,,,,,,
2005,BMW,325i,COMPACT,2.5,6,AM6,Z,10.6,6.7,27,42,1760,4048,,,,,,
2005,BMW,325i,COMPACT,2.5,6,M5,Z,11.6,7.4,24,38,1940,4462,,,,,,
2005,BMW,325i SPORT WAGON,STATION WAGON,2.5,6,A5,Z,12.3,8.0,23,35,2079,4782,,,,,,
2005,BMW,325i SPORT WAGON,STATION WAGON,2.5,6,AM6,Z,10.6,6.7,27,42,1760,4048,,,,,,
2005,BMW,325i SPORT WAGON,STATION WAGON,2.5,6,M5,Z,11.6,7.4,24,38,1940,4462,,,,,,
2005,BMW,325xi,COMPACT,2.5,6,A5,Z,12.2,8.3,23,34,2100,4830,,,,,,
2005,BMW,325xi,COMPACT,2.5,6,M5,Z,12.1,8.0,23,35,2040,4692,,,,,,
2005,BMW,325xi SPORT WAGON,STATION WAGON,2.5,6,A5,Z,12.2,8.3,23,34,2100,4830,,,,,,
2005,BMW,325xi SPORT WAGON,STATION WAGON,2.5,6,M5,Z,12.4,8.2,23,34,2100,4830,,,,,,
2005,BMW,330Ci,SUBCOMPACT,3.0,6,A5,Z,12.3,8.0,23,35,2060,4738,,,,,,
2005,BMW,330Ci,SUBCOMPACT,3.0,6,AM6,Z,11.3,7.2,25,39,1900,4370,,,,,,
2005,BMW,330Ci,SUBCOMPACT,3.0,6,M6,Z,11.7,7.3,24,39,1940,4462,,,,,,
2005,BMW,330Ci CONVERTIBLE,SUBCOMPACT,3.0,6,A5,Z,12.8,8.5,22,33,2179,5012,,,,,,
2005,BMW,330Ci CONVERTIBLE,SUBCOMPACT,3.0,6,AM6,Z,11.8,7.5,24,38,1979,4552,,,,,,
2005,BMW,330Ci CONVERTIBLE,SUBCOMPACT,3.0,6,M6,Z,12.1,7.6,23,37,2021,4648,,,,,,
2005,BMW,330i,COMPACT,3.0,6,A5,Z,12.3,8.0,23,35,2060,4738,,,,,,
2005,BMW,330i,COMPACT,3.0,6,AM6,Z,11.3,7.2,25,39,1900,4370,,,,,,
2005,BMW,330i,COMPACT,3.0,6,M6,Z,11.7,7.3,24,39,1940,4462,,,,,,
2005,BMW,330xi,COMPACT,3.0,6,A5,Z,13.0,8.6,22,33,2200,5060,,,,,,
2005,BMW,330xi,COMPACT,3.0,6,M6,Z,11.8,7.4,24,38,1960,4508,,,,,,
2005,BMW,525i,MID-SIZE,2.5,6,A6,Z,12.5,7.6,23,37,2060,4738,,,,,,
2005,BMW,525i,MID-SIZE,2.5,6,AM6,Z,10.6,6.7,27,42,1760,4048,,,,,,
2005,BMW,525i,MID-SIZE,2.5,6,M6,Z,12.4,7.6,23,37,2060,4738,,,,,,
2005,BMW,530i,MID-SIZE,3.0,6,A6,Z,12.2,7.5,23,38,2021,4648,,,,,,
2005,BMW,530i,MID-SIZE,3.0,6,AM6,Z,11.3,7.2,25,39,1900,4370,,,,,,
2005,BMW,530i,MID-SIZE,3.0,6,M6,Z,11.7,7.3,24,39,1940,4462,,,,,,
2005,BMW,545i,MID-SIZE,4.4,8,A6,Z,13.0,8.2,22,34,2160,4968,,,,,,
2005,BMW,545i,MID-SIZE,4.4,8,AM6,Z,14.4,8.6,20,33,2360,5428,,,,,,
2005,BMW,545i,MID-SIZE,4.4,8,M6,Z,14.3,8.6,20,33,2340,5382,,,,,,
2005,BMW,645Ci,SUBCOMPACT,4.4,8,A6,Z,13.0,8.2,22,34,2160,4968,,,,,,
2005,BMW,645Ci,SUBCOMPACT,4.4,8,AM6,Z,14.4,8.6,20,33,2360,5428,,,,,,
2005,BMW,645Ci,SUBCOMPACT,4.4,8,M6,Z,14.3,8.6,20,33,2340,5382,,,,,,
2005,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,A6,Z,13.2,8.3,21,34,2200,5060,,,,,,
2005,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,AM6,Z,15.6,9.4,18,30,2560,5888,,,,,,
2005,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,M6,Z,15.7,9.4,18,30,2579,5932,,,,,,
2005,BMW,745i,FULL-SIZE,4.4,8,A6,Z,13.2,8.3,21,34,2200,5060,,,,,,
2005,BMW,745Li,FULL-SIZE,4.4,8,A6,Z,13.2,8.3,21,34,2200,5060,,,,,,
2005,BMW,760i,FULL-SIZE,6.0,12,A6,Z,15.8,9.5,18,30,2600,5980,,,,,,
2005,BMW,760Li,FULL-SIZE,6.0,12,A6,Z,15.8,9.5,18,30,2600,5980,,,,,,
2005,BMW,M3,SUBCOMPACT,3.2,6,AM6,Z,13.3,8.8,21,32,2260,5198,,,,,,
2005,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,14.5,9.0,19,31,2400,5520,,,,,,
2005,BMW,M3 CONVERTIBLE,SUBCOMPACT,3.2,6,AM6,Z,13.8,9.5,20,30,2379,5472,,,,,,
2005,BMW,M3 CONVERTIBLE,SUBCOMPACT,3.2,6,M6,Z,14.9,9.4,19,30,2479,5702,,,,,,
2005,BMW,X3,SPECIAL PURPOSE,2.5,6,A5,Z,14.1,9.2,20,31,2379,5472,,,,,,
2005,BMW,X3,SPECIAL PURPOSE,2.5,6,M6,Z,13.6,8.9,21,32,2300,5290,,,,,,
2005,BMW,X3,SPECIAL PURPOSE,3.0,6,A5,Z,14.8,9.3,19,30,2460,5658,,,,,,
2005,BMW,X3,SPECIAL PURPOSE,3.0,6,M6,Z,13.8,8.8,20,32,2300,5290,,,,,,
2005,BMW,X5,SPECIAL PURPOSE,3.0,6,A6,Z,14.9,10.4,19,27,2579,5932,,,,,,
2005,BMW,X5,SPECIAL PURPOSE,3.0,6,M6,Z,15.9,10.1,18,28,2660,6118,,,,,,
2005,BMW,X5,SPECIAL PURPOSE,4.4,8,A6,Z,14.8,9.9,19,29,2521,5798,,,,,,
2005,BMW,X5 4.8IS,SPECIAL PURPOSE,4.8,8,A6,Z,14.7,10.1,19,28,2521,5798,,,,,,
2005,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,A5,Z,11.4,7.7,25,37,1940,4462,,,,,,
2005,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,AM6,Z,10.7,7.0,26,40,1800,4140,,,,,,
2005,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,M5,Z,11.7,7.8,24,36,1979,4552,,,,,,
2005,BMW,Z4 ROADSTER,TWO-SEATER,3.0,6,A5,Z,12.3,8.0,23,35,2060,4738,,,,,,
2005,BMW,Z4 ROADSTER,TWO-SEATER,3.0,6,AM6,Z,10.7,6.9,26,41,1800,4140,,,,,,
2005,BMW,Z4 ROADSTER,TWO-SEATER,3.0,6,M6,Z,11.4,7.4,25,38,1921,4418,,,,,,
2005,BUICK,ALLURE,MID-SIZE,3.6,6,A4,X,12.4,8.0,23,35,2080,4784,,,,,,
2005,BUICK,ALLURE,MID-SIZE,3.8,6,A4,X,11.9,7.3,24,39,1959,4506,,,,,,
2005,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,11.7,7.2,24,39,1941,4464,,,,,,
2005,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,11.9,7.3,24,39,1959,4506,,,,,,
2005,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,11.9,7.3,24,39,1959,4506,,,,,,
2005,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,13.4,8.2,21,34,2221,5108,,,,,,
2005,BUICK,RAINIER AWD,SPECIAL PURPOSE,4.2,6,A4,X,15.6,10.6,18,27,2659,6116,,,,,,
2005,BUICK,RAINIER AWD,SPECIAL PURPOSE,5.3,8,A4,X,16.4,11.4,17,25,2820,6486,,,,,,
2005,BUICK,RENDEZVOUS,SPECIAL PURPOSE,3.4,6,A4,X,12.6,8.3,22,34,2120,4876,,,,,,
2005,BUICK,RENDEZVOUS,SPECIAL PURPOSE,3.6,6,A4,X,12.8,8.1,22,35,2141,4924,,,,,,
2005,BUICK,RENDEZVOUS AWD,SPECIAL PURPOSE,3.4,6,A4,X,12.7,8.7,22,32,2180,5014,,,,,,
2005,BUICK,RENDEZVOUS AWD,SPECIAL PURPOSE,3.6,6,A4,X,13.3,8.6,21,33,2241,5154,,,,,,
2005,BUICK,TERRAZA,MINIVAN,3.5,6,A4,X,13.3,8.8,21,32,2259,5196,,,,,,
2005,BUICK,TERRAZA AWD,MINIVAN,3.5,6,A4,X,13.8,9.5,20,30,2380,5474,,,,,,
2005,CADILLAC,ARMORED DEVILLE,FULL-SIZE,4.6,8,A4,X,17.3,11.2,16,25,2920,6716,,,,,,
2005,CADILLAC,CTS,MID-SIZE,2.8,6,A5,X,13.1,8.1,22,35,2159,4966,,,,,,
2005,CADILLAC,CTS,MID-SIZE,2.8,6,M6,X,13.6,8.0,21,35,2220,5106,,,,,,
2005,CADILLAC,CTS,MID-SIZE,3.6,6,A5,X,13.4,7.9,21,36,2180,5014,,,,,,
2005,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,14.1,8.1,20,35,2280,5244,,,,,,
2005,CADILLAC,CTS,MID-SIZE,5.7,8,M6,Z,15.2,9.3,19,30,2500,5750,,,,,,
2005,CADILLAC,DEVILLE,FULL-SIZE,4.6,8,A4,X,13.3,8.2,21,34,2200,5060,,,,,,
2005,CADILLAC,ESCALADE AWD,SPECIAL PURPOSE,6.0,8,A4,Z,19.9,14.8,14,19,3521,8098,,,,,,
2005,CADILLAC,ESCALADE ESV AWD,SPECIAL PURPOSE,6.0,8,A4,Z,19.9,14.8,14,19,3521,8098,,,,,,
2005,CADILLAC,ESCALADE EXT AWD,PICKUP TRUCK,6.0,8,A4,Z,19.9,14.8,14,19,3521,8098,,,,,,
2005,CADILLAC,SRX,SPECIAL PURPOSE,3.6,6,AS5,X,14.3,9.2,20,31,2400,5520,,,,,,
2005,CADILLAC,SRX,SPECIAL PURPOSE,4.6,8,AS5,Z,15.6,9.4,18,30,2560,5888,,,,,,
2005,CADILLAC,SRX AWD,SPECIAL PURPOSE,3.6,6,AS5,X,15.4,9.8,18,29,2580,5934,,,,,,
2005,CADILLAC,SRX AWD,SPECIAL PURPOSE,4.6,8,AS5,Z,16.1,9.5,18,30,2640,6072,,,,,,
2005,CADILLAC,STS,MID-SIZE,3.6,6,AS5,X,14.2,8.8,20,32,2341,5384,,,,,,
2005,CADILLAC,STS,MID-SIZE,4.6,8,AS5,Z,14.2,8.6,20,33,2321,5338,,,,,,
2005,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS5,Z,15.8,9.7,18,29,2600,5980,,,,,,
2005,CADILLAC,XLR,TWO-SEATER,4.6,8,AS5,Z,14.2,8.6,20,33,2321,5338,,,,,,
2005,CHEVROLET,ASTRO CARGO,MINIVAN,4.3,6,A4,X,14.7,10.3,19,27,2541,5844,,,,,,
2005,CHEVROLET,ASTRO CARGO AWD,MINIVAN,4.3,6,A4,X,17.3,12.6,16,22,3041,6994,,,,,,
2005,CHEVROLET,ASTRO PASSENGER,MINIVAN,4.3,6,A4,X,14.6,10.2,19,28,2520,5796,,,,,,
2005,CHEVROLET,ASTRO PASSENGER AWD,MINIVAN,4.3,6,A4,X,17.3,12.6,16,22,3041,6994,,,,,,
2005,CHEVROLET,AVEO,SUBCOMPACT,1.6,4,A4,X,9.0,6.4,31,44,1559,3586,,,,,,
2005,CHEVROLET,AVEO,SUBCOMPACT,1.6,4,M5,X,8.8,6.1,32,46,1520,3496,,,,,,
2005,CHEVROLET,BLAZER 4X4,SPECIAL PURPOSE,4.3,6,A4,X,17.3,12.6,16,22,3041,6994,,,,,,
2005,CHEVROLET,BLAZER 4X4,SPECIAL PURPOSE,4.3,6,M5,X,15.6,10.9,18,26,2680,6164,,,,,,
2005,CHEVROLET,C1500 AVALANCHE,PICKUP TRUCK,5.3,8,A4,X,16.4,11.5,17,25,2841,6534,,,,,,
2005,CHEVROLET,C1500 AVALANCHE FFV,PICKUP TRUCK,5.3,8,A4,X,16.3,11.3,17,25,2820,6486,,,,,,
2005,CHEVROLET,C1500 AVALANCHE FFV,PICKUP TRUCK,5.3,8,A4,E,21.8,15.0,13,19,3748,5997,,,,,,
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.3,6,A4,X,14.7,10.3,19,27,2559,5886,,,,,,
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.3,6,M5,X,15.7,10.3,18,27,2659,6116,,,,,,
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.8,8,A4,X,14.3,10.4,20,27,2500,5750,,,,,,
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,4.8,8,M5,X,15.0,10.3,19,27,2580,5934,,,,,,
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,5.3,8,A4,X,15.0,10.6,19,27,2600,5980,,,,,,
2005,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK,6.0,8,A4,Z,16.5,12.1,17,23,2900,6670,,,,,,
2005,CHEVROLET,C1500 SILVERADO FFV,PICKUP TRUCK,5.3,8,A4,X,14.8,10.3,19,27,2559,5886,,,,,,
2005,CHEVROLET,C1500 SILVERADO FFV,PICKUP TRUCK,5.3,8,A4,E,19.6,13.6,14,21,3380,5408,,,,,,
2005,CHEVROLET,C1500 SILVERADO HYBRID,PICKUP TRUCK,5.3,8,A4,X,13.2,10.4,21,27,2380,5474,,,,,,
2005,CHEVROLET,C1500 SUBURBAN,SPECIAL PURPOSE,5.3,8,A4,X,16.4,11.5,17,25,2841,6534,,,,,,
2005,CHEVROLET,C1500 SUBURBAN FFV,SPECIAL PURPOSE,5.3,8,A4,X,16.3,11.3,17,25,2820,6486,,,,,,
2005,CHEVROLET,C1500 SUBURBAN FFV,SPECIAL PURPOSE,5.3,8,A4,E,21.8,15.0,13,19,3748,5997,,,,,,
2005,CHEVROLET,C1500 TAHOE,SPECIAL PURPOSE,4.8,8,A4,X,15.1,10.8,19,26,2641,6074,,,,,,
2005,CHEVROLET,C1500 TAHOE,SPECIAL PURPOSE,5.3,8,A4,X,16.3,12.0,17,24,2880,6624,,,,,,
2005,CHEVROLET,C1500 TAHOE FFV,SPECIAL PURPOSE,5.3,8,A4,X,17.9,13.3,16,21,3159,7266,,,,,,
2005,CHEVROLET,C1500 TAHOE FFV,SPECIAL PURPOSE,5.3,8,A4,E,24.0,17.9,12,16,4251,6802,,,,,,
2005,CHEVROLET,CAVALIER,COMPACT,2.2,4,A4,X,9.9,6.6,29,43,1680,3864,,,,,,
2005,CHEVROLET,CAVALIER,COMPACT,2.2,4,M5,X,9.4,6.0,30,47,1580,3634,,,,,,
2005,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,A4,X,9.9,6.6,29,43,1680,3864,,,,,,
2005,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,M5,X,9.5,6.1,30,46,1600,3680,,,,,,
2005,CHEVROLET,COBALT #,SUBCOMPACT,2.0,4,M5,Z,10.2,7.4,28,38,1800,4140,,,,,,
2005,CHEVROLET,COLORADO,PICKUP TRUCK,2.8,4,A4,X,13.3,8.7,21,32,2241,5154,,,,,,
2005,CHEVROLET,COLORADO,PICKUP TRUCK,2.8,4,M5,X,12.3,8.3,23,34,2100,4830,,,,,,
2005,CHEVROLET,COLORADO,PICKUP TRUCK,3.5,5,A4,X,12.9,9.2,22,31,2259,5196,,,,,,
2005,CHEVROLET,COLORADO,PICKUP TRUCK,3.5,5,M5,X,13.0,8.6,22,33,2200,5060,,,,,,
2005,CHEVROLET,COLORADO 4X4,PICKUP TRUCK,2.8,4,A4,X,13.6,9.4,21,30,2341,5384,,,,,,
2005,CHEVROLET,COLORADO 4X4,PICKUP TRUCK,2.8,4,M5,X,13.3,9.3,21,30,2300,5290,,,,,,
2005,CHEVROLET,COLORADO 4X4,PICKUP TRUCK,3.5,5,A4,X,13.6,9.7,21,29,2380,5474,,,,,,
2005,CHEVROLET,COLORADO 4X4,PICKUP TRUCK,3.5,5,M5,X,13.3,9.3,21,30,2300,5290,,,,,,
2005,CHEVROLET,CORVETTE,TWO-SEATER,6.0,8,A4,Z,12.8,8.1,22,35,2140,4922,,,,,,
2005,CHEVROLET,CORVETTE,TWO-SEATER,6.0,8,M6,Z,13.2,7.6,21,37,2140,4922,,,,,,
2005,CHEVROLET,EPICA,MID-SIZE,2.5,6,A4,X,11.6,7.8,24,36,1980,4554,,,,,,
2005,CHEVROLET,EQUINOX,SPECIAL PURPOSE,3.4,6,A5,X,12.7,8.6,22,33,2180,5014,,,,,,
2005,CHEVROLET,EQUINOX AWD,SPECIAL PURPOSE,3.4,6,A5,X,12.7,8.6,22,33,2180,5014,,,,,,
2005,CHEVROLET,G15 EXPRESS PASSENGER,MINIVAN,4.3,6,A4,X,16.6,12.1,17,23,2920,6716,,,,,,
2005,CHEVROLET,G15 EXPRESS PASSENGER,MINIVAN,5.3,8,A4,X,16.4,11.5,17,25,2841,6534,,,,,,
2005,CHEVROLET,G15/25 EXPRESS CARGO,MINIVAN,4.3,6,A4,X,16.4,11.8,17,24,2859,6576,,,,,,
2005,CHEVROLET,G15/25 EXPRESS CARGO,MINIVAN,5.3,8,A4,X,16.2,11.6,17,24,2820,6486,,,,,,
2005,CHEVROLET,H15 EXPRESS PASSENGER AWD,MINIVAN,5.3,8,A4,X,17.0,13.1,17,22,3041,6994,,,,,,
2005,CHEVROLET,H15/25 EXPRESS CARGO AWD,MINIVAN,5.3,8,A4,X,16.3,12.1,17,23,2900,6670,,,,,,
2005,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,11.1,6.8,25,42,1841,4234,,,,,,
2005,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,11.9,7.3,24,39,1959,4506,,,,,,
2005,CHEVROLET,IMPALA #,FULL-SIZE,3.8,6,A4,Z,13.4,8.2,21,34,2221,5108,,,,,,
2005,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK,5.3,8,A4,X,17.0,13.1,17,22,3041,6994,,,,,,
2005,CHEVROLET,K1500 AVALANCHE 4X4 FFV,PICKUP TRUCK,5.3,8,A4,X,17.9,13.3,16,21,3159,7266,,,,,,
2005,CHEVROLET,K1500 AVALANCHE 4X4 FFV,PICKUP TRUCK,5.3,8,A4,E,24.0,17.9,12,16,4251,6802,,,,,,
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.3,6,A4,X,17.3,12.6,16,22,3041,6994,,,,,,
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.3,6,M5,X,15.9,11.1,18,25,2741,6304,,,,,,
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.8,8,A4,X,15.1,11.1,19,25,2659,6116,,,,,,
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,4.8,8,M5,X,16.7,11.3,17,25,2841,6534,,,,,,
2005,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK,5.3,8,A4,X,15.8,11.6,18,24,2780,6394,,,,,,
2005,CHEVROLET,K1500 SILVERADO 4X4 FFV,PICKUP TRUCK,5.3,8,A4,X,16.5,12.1,17,23,2900,6670,,,,,,
2005,CHEVROLET,K1500 SILVERADO 4X4 FFV,PICKUP TRUCK,5.3,8,A4,E,21.1,15.4,13,18,3707,5931,,,,,,
2005,CHEVROLET,K1500 SILVERADO HYBRID 4X4,PICKUP TRUCK,5.3,8,A4,X,14.3,11.3,20,25,2600,5980,,,,,,
2005,CHEVROLET,K1500 SILVERADO SS AWD,PICKUP TRUCK,6.0,8,A4,Z,19.9,14.8,14,19,3521,8098,,,,,,
2005,CHEVROLET,K1500 SUBURBAN 4X4,SPECIAL PURPOSE,5.3,8,A4,X,17.0,13.1,17,22,3041,6994,,,,,,
